Unnamed: 0,transit_timestamp,station_complex_id,station_complex,borough,payment_method,ridership,transfers,latitude,longitude,Georeference
5030102,2024-01-27 04:00:00,231,Grand St ,Manhattan,metrocard,8,0,40.718266,-73.99375,POINT (-73.99375 40.718266)
8148529,2023-03-23 16:00:00,N108,Hoyt-Schermerhorn Sts ,Brooklyn,omny,312,7,40.68848419189453,-73.98500061035156,POINT (-73.98500061035156 40.68848419189453)
3463524,2024-01-04 21:00:00,445,Pelham Pkwy ,Bronx,omny,3,0,40.858986,-73.85536,POINT (-73.85536 40.858986)
6220302,2022-12-29 01:00:00,B016,Church Av ,Brooklyn,omny,6,0,40.65052795410156,-73.96298217773438,POINT (-73.96298217773438 40.65052795410156)
22142,2023-11-17 08:00:00,379,Mosholu Pkwy ,Bronx,metrocard,14,2,40.87975,-73.88466,POINT (-73.88466 40.87975)
1238590,2023-12-04 17:00:00,388,167 St ,Bronx,metrocard,31,1,40.835537,-73.9214,POINT (-73.9214 40.835537)
5597009,2022-06-18 17:00:00,R326,Bronx Park East ,Bronx,metrocard,34,1,40.84882736206055,-73.86845397949219,POINT (-73.86845397949219 40.84882736206055)
2272498,2023-12-19 05:00:00,76,Bay Pkwy ,Brooklyn,omny,46,2,40.611816,-73.98185,POINT (-73.98185 40.611816)
8357817,2022-12-21 10:00:00,N604,Jamaica-Van Wyck ,Queens,metrocard,98,2,40.70256423950195,-73.81685638427734,POINT (-73.81685638427734 40.70256423950195)
4509636,2024-01-19 18:00:00,279,Sutphin Blvd-Archer Av-JFK Airport ,Queens,metrocard,26,1,40.700485,-73.80797,POINT (-73.80797 40.700485)
11401821,2022-12-31 10:00:00,G011,West 8 St-New York Aquarium ,Brooklyn,metrocard,15,0,40.57612609863281,-73.97593688964844,POINT (-73.97593688964844 40.57612609863281)
1837409,2023-12-13 01:00:00,385,176 St ,Bronx,metrocard,2,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
1359381,2023-10-18 08:00:00,247,Bay Pkwy ,Brooklyn,metrocard,17,0,40.62077,-73.975266,POINT (-73.975266 40.62077)
3245067,2024-01-01 21:00:00,36,Bay Ridge Av ,Brooklyn,metrocard,4,0,40.634968,-74.02338,POINT (-74.02338 40.634968)
3836956,2022-07-05 05:00:00,J030,85 St-Forest Pkwy ,Queens,omny,29,0,40.69243621826172,-73.8600082397461,POINT (-73.8600082397461 40.69243621826172)
1912632,2023-12-14 01:00:00,167,W 4 St-Wash Sq ,Manhattan,metrocard,14,0,40.732338,-74.000496,POINT (-74.000496 40.732338)
467858,2022-08-24 21:00:00,R304,125 St ,Manhattan,omny,52,3,40.80775451660156,-73.94549560546875,POINT (-73.94549560546875 40.80775451660156)
8236007,2023-06-01 22:00:00,R316,Intervale Av ,Bronx,omny,4,1,40.82218170166016,-73.89673614501953,POINT (-73.89673614501953 40.822181701660156)
3090102,2022-03-21 14:00:00,N049,59 St-Columbus Circle ,Manhattan,omny,705,6,40.76829528808594,-73.98173522949219,POINT (-73.98173522949219 40.76829528808594)
1535187,2023-12-08 16:00:00,147,175 St ,Manhattan,metrocard,89,3,40.84739,-73.939705,POINT (-73.939705 40.84739)
423349,2023-11-07 01:00:00,314,66 St-Lincoln Center ,Manhattan,metrocard,1,0,40.77344,-73.98221,POINT (-73.98221 40.77344)
211678,2023-10-02 07:00:00,91,Alabama Av ,Brooklyn,metrocard,20,0,40.67699,-73.89865,POINT (-73.89865 40.67699)
1194636,2023-10-16 04:00:00,437,145 St ,Manhattan,omny,1,0,40.82041931152344,-73.93624877929688,POINT (-73.93624877929688 40.82041931152344)
1692774,2023-04-05 18:00:00,N401,21 St ,Queens,metrocard,70,3,40.74406433105469,-73.94972229003906,POINT (-73.94972229003906 40.74406433105469)
5166418,2022-12-19 21:00:00,N417,Bedford-Nostrand Avs ,Brooklyn,metrocard,43,1,40.68962860107422,-73.95352172851562,POINT (-73.95352172851562 40.68962860107422)
1751884,2023-10-23 21:00:00,47,Newkirk Plaza ,Brooklyn,metrocard,2,0,40.635082,-73.96279,POINT (-73.96279 40.635082)
881737,2023-11-29 15:00:00,323,Christopher St-Sheridan Sq ,Manhattan,metrocard,83,0,40.73342,-74.00291,POINT (-74.00291 40.73342)
7990045,2022-03-24 06:00:00,J003,Hewes St ,Brooklyn,metrocard,51,0,40.70687103271485,-73.95343017578125,POINT (-73.95343017578125 40.706871032714844)
1777201,2023-10-24 07:00:00,217,170 St ,Bronx,metrocard,71,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
344967,2023-11-21 22:00:00,273,Queens Plaza ,Queens,omny,1,0,40.74897384643555,-73.93724060058594,POINT (-73.93724060058594 40.74897384643555)
3775795,2024-01-09 11:00:00,30,Prospect Av ,Brooklyn,metrocard,24,0,40.665413,-73.992874,POINT (-73.992874 40.665413)
5479481,2022-09-04 20:00:00,N412,Broadway ,Brooklyn,omny,49,0,40.706092834472656,-73.95030975341797,POINT (-73.95030975341797 40.706092834472656)
7300692,2022-08-13 07:00:00,N333A,Forest Hills-71 Av ,Queens,omny,99,23,40.7216911315918,-73.84452056884766,POINT (-73.84452056884766 40.7216911315918)
1697586,2022-07-03 23:00:00,N401,21 St ,Queens,omny,3,0,40.74406433105469,-73.94972229003906,POINT (-73.94972229003906 40.74406433105469)
9141044,2022-11-21 16:00:00,R421,Middletown Rd ,Bronx,metrocard,60,2,40.84386444091797,-73.83631896972656,POINT (-73.83631896972656 40.84386444091797)
1519438,2023-12-08 12:00:00,205,Beach 60 St ,Queens,omny,19,1,40.592373,-73.78852,POINT (-73.78852 40.592373)
1035168,2023-09-06 08:00:00,N016A,163 St-Amsterdam Av ,Manhattan,omny,146,3,40.83601379394531,-73.93989562988281,POINT (-73.93989562988281 40.83601379394531)
2727133,2023-12-25 14:00:00,232,2 Av ,Manhattan,metrocard,44,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
6709778,2024-02-20 05:00:00,371,Hunts Point Av ,Bronx,metrocard,23,0,40.82095,-73.89055,POINT (-73.89055 40.82095)
3056569,2023-08-14 08:00:00,A010,57 St-7 Av ,Manhattan,metrocard,400,11,40.76466369628906,-73.98065948486328,POINT (-73.98065948486328 40.76466369628906)
634003,2023-11-26 03:00:00,372,Longwood Av ,Bronx,metrocard,2,0,40.816105,-73.89644,POINT (-73.89644 40.816105)
5521653,2024-02-03 02:00:00,319,28 St ,Manhattan,metrocard,6,0,40.747215,-73.99336,POINT (-73.99336 40.747215)
6447840,2023-03-10 06:00:00,B018,Cortelyou Rd ,Brooklyn,metrocard,226,1,40.640926361083984,-73.9638900756836,POINT (-73.9638900756836 40.640926361083984)
479420,2023-11-07 18:00:00,260,75 Av ,Queens,metrocard,6,0,40.71833,-73.837326,POINT (-73.837326 40.71833)
362305,2023-10-04 07:00:00,398,77 St ,Manhattan,metrocard,118,0,40.77362,-73.95988,POINT (-73.95988 40.77362)
1065022,2023-05-15 05:00:00,R283,167 St ,Bronx,metrocard,245,11,40.83553695678711,-73.92140197753906,POINT (-73.92140197753906 40.83553695678711)
2210732,2023-12-18 09:00:00,30,Prospect Av ,Brooklyn,metrocard,36,0,40.665413,-73.992874,POINT (-73.992874 40.665413)
10810762,2022-06-14 11:00:00,N315,Steinway St ,Queens,metrocard,223,8,40.75687789916992,-73.92073822021484,POINT (-73.92073822021484 40.75687789916992)
7010684,2023-03-09 05:00:00,R414,Elder Av ,Bronx,omny,64,0,40.82858276367188,-73.87915802001953,POINT (-73.87915802001953 40.828582763671875)
87685,2023-09-30 09:00:00,327,Chambers St ,Manhattan,metrocard,1,1,40.715477,-74.00927,POINT (-74.00927 40.715477)
540547,2023-10-06 15:00:00,245,18 Av ,Brooklyn,metrocard,15,0,40.629753,-73.976974,POINT (-73.976974 40.629753)
8079366,2022-06-18 01:00:00,N182,Howard Beach-JFK Airport ,Queens,omny,8,1,40.66047668457031,-73.8302993774414,POINT (-73.8302993774414 40.66047668457031)
3880744,2024-01-10 21:00:00,16,8 St-NYU ,Manhattan,omny,315,0,40.730328,-73.99263,POINT (-73.99263 40.730328)
8433899,2023-04-12 04:00:00,H022,Jefferson St ,Brooklyn,metrocard,17,0,40.70660781860352,-73.92291259765625,POINT (-73.92291259765625 40.706607818603516)
9653596,2022-08-16 10:00:00,B019,Newkirk Plaza ,Brooklyn,metrocard,229,7,40.63508224487305,-73.9627914428711,POINT (-73.9627914428711 40.63508224487305)
7995479,2022-06-24 06:00:00,J003,Hewes St ,Brooklyn,metrocard,37,0,40.70687103271485,-73.95343017578125,POINT (-73.95343017578125 40.706871032714844)
2584528,2023-12-23 10:00:00,107,Broad St ,Manhattan,metrocard,2,0,40.706474,-74.011055,POINT (-74.011055 40.706474)
7642238,2023-04-06 12:00:00,H013,Graham Av ,Brooklyn,omny,150,2,40.71456527709961,-73.94405364990234,POINT (-73.94405364990234 40.71456527709961)
806901,2022-07-08 23:00:00,R308,145 St ,Manhattan,omny,1,0,40.82041931152344,-73.93624877929688,POINT (-73.93624877929688 40.82041931152344)
405574,2023-10-04 19:00:00,122,Graham Av ,Brooklyn,metrocard,9,0,40.714565,-73.94405,POINT (-73.94405 40.714565)
5707447,2024-02-05 21:00:00,297,215 St ,Manhattan,metrocard,4,0,40.869446,-73.915276,POINT (-73.915276 40.869446)
9380162,2022-04-15 15:00:00,H026,Myrtle-Wyckoff Avs ,Brooklyn,omny,245,11,40.69981384277344,-73.91158294677734,POINT (-73.91158294677734 40.69981384277344)
5515392,2023-07-23 19:00:00,R512,Broadway ,Queens,metrocard,63,1,40.76182174682617,-73.92550659179688,POINT (-73.92550659179688 40.76182174682617)
433825,2022-05-26 23:00:00,R174,125 St ,Manhattan,omny,28,1,40.81558227539063,-73.9583740234375,POINT (-73.9583740234375 40.815582275390625)
718390,2023-11-27 10:00:00,621,Broadway Junction ,Brooklyn,metrocard,18,0,40.678333,-73.90532,POINT (-73.90532 40.678333)
2596990,2023-12-23 14:00:00,429,Freeman St ,Bronx,metrocard,25,0,40.829994,-73.89187,POINT (-73.89187 40.829994)
7994900,2022-09-22 23:00:00,J003,Hewes St ,Brooklyn,omny,12,0,40.70687103271485,-73.95343017578125,POINT (-73.95343017578125 40.706871032714844)
3383181,2024-01-03 18:00:00,110,Forest Av ,Queens,metrocard,9,1,40.704422,-73.903076,POINT (-73.903076 40.704422)
273330,2023-11-21 00:00:00,636,Jay St-MetroTech ,Brooklyn,omny,60,2,40.69233703613281,-73.9859390258789,POINT (-73.9859390258789 40.69233703613281)
574739,2023-11-25 05:00:00,80,121 St ,Queens,metrocard,3,0,40.700493,-73.82829,POINT (-73.82829 40.700493)
554075,2023-11-24 20:00:00,254,Jamaica-179 St ,Queens,metrocard,15,0,40.712646,-73.78381,POINT (-73.78381 40.712646)
4428028,2022-08-05 14:00:00,R610,Atlantic Av-Barclays Ctr ,Brooklyn,omny,441,10,40.6844596862793,-73.97689056396484,POINT (-73.97689056396484 40.6844596862793)
886343,2023-11-13 14:00:00,392,125 St ,Manhattan,metrocard,126,16,40.80414,-73.93759,POINT (-73.93759 40.80414)
6524735,2024-02-17 07:00:00,425,Bronx Park East ,Bronx,metrocard,13,0,40.848827,-73.868454,POINT (-73.868454 40.848827)
7345088,2024-02-29 00:00:00,119,1 Av ,Manhattan,metrocard,11,0,40.730953,-73.98163,POINT (-73.98163 40.730953)
3911473,2024-01-11 08:00:00,39,Bay Ridge-95 St ,Brooklyn,metrocard,19,1,40.616623,-74.030876,POINT (-74.030876 40.616623)
9624097,2023-07-14 10:00:00,R643,Newkirk Av ,Brooklyn,metrocard,177,10,40.63996887207031,-73.94841003417969,POINT (-73.94841003417969 40.63996887207031)
9853426,2022-11-28 01:00:00,N141,Ozone Park-Lefferts Blvd ,Queens,omny,3,0,40.68595123291016,-73.82579803466797,POINT (-73.82579803466797 40.685951232910156)
7199171,2023-05-17 01:00:00,R533,Flushing-Main St ,Queens,omny,26,5,40.75960159301758,-73.83003234863281,POINT (-73.83003234863281 40.75960159301758)
3754552,2023-07-18 07:00:00,N131,80 St ,Queens,omny,198,1,40.67937088012695,-73.85899353027344,POINT (-73.85899353027344 40.67937088012695)
263600,2023-09-04 01:00:00,N139,111 St ,Queens,metrocard,1,0,40.684329986572266,-73.83216094970703,POINT (-73.83216094970703 40.684329986572266)
9244347,2023-06-17 16:00:00,R415,Morrison Av-Soundview ,Bronx,omny,31,5,40.82952117919922,-73.87451934814453,POINT (-73.87451934814453 40.82952117919922)
1663942,2023-10-22 16:00:00,283,Greenpoint Av ,Brooklyn,omny,297,0,40.731353759765625,-73.95445251464844,POINT (-73.95445251464844 40.731353759765625)
7032,2023-11-01 03:00:00,179,Nostrand Av ,Brooklyn,metrocard,3,0,40.68044,-73.950424,POINT (-73.950424 40.68044)
2039468,2022-11-17 09:00:00,E015,25 Av ,Brooklyn,omny,52,6,40.59770584106445,-73.98683166503906,POINT (-73.98683166503906 40.59770584106445)
1231266,2023-01-11 00:00:00,N210,174-175 Sts ,Bronx,omny,3,0,40.84590148925781,-73.9101333618164,POINT (-73.9101333618164 40.84590148925781)
9993854,2023-03-03 16:00:00,R423,Pelham Bay Park ,Bronx,omny,47,11,40.85246276855469,-73.82811737060547,POINT (-73.82811737060547 40.85246276855469)
4142927,2022-04-16 23:00:00,R251,96 St ,Manhattan,metrocard,80,1,40.78567123413086,-73.9510726928711,POINT (-73.9510726928711 40.78567123413086)
7871668,2023-08-17 09:00:00,R331,Gun Hill Rd ,Bronx,metrocard,125,13,40.87784957885742,-73.86625671386719,POINT (-73.86625671386719 40.87784957885742)
913067,2023-11-13 21:00:00,144,Dyckman St ,Manhattan,metrocard,1,0,40.86549,-73.92727,POINT (-73.92727 40.86549)
2913161,2023-12-28 05:00:00,426,E 180 St ,Bronx,metrocard,5,0,40.841892,-73.87349,POINT (-73.87349 40.841892)
709176,2023-08-03 16:00:00,N078,14 St ,Manhattan,omny,1853,14,40.74089431762695,-74.00169372558594,POINT (-74.00169372558594 40.74089431762695)
8385984,2022-08-11 21:00:00,N103,Jay St-MetroTech ,Brooklyn,metrocard,276,8,40.69233703613281,-73.9859390258789,POINT (-73.9859390258789 40.69233703613281)
10464410,2022-03-28 06:00:00,N187,Rockaway Park-Beach 116 St ,Queens,metrocard,40,1,40.580902099609375,-73.8355941772461,POINT (-73.8355941772461 40.580902099609375)
4290705,2024-01-16 18:00:00,324,Houston St ,Manhattan,metrocard,9,0,40.728252,-74.00536,POINT (-74.00536 40.728252)
8338413,2023-02-17 16:00:00,N343,Jamaica-179 St ,Queens,metrocard,394,93,40.712646484375,-73.7838134765625,POINT (-73.7838134765625 40.712646484375)
4177555,2024-01-15 07:00:00,256,Parsons Blvd ,Queens,omny,96,20,40.707565,-73.80333,POINT (-73.80333 40.707565)
10408987,2022-03-11 20:00:00,N122,Rockaway Av ,Brooklyn,metrocard,53,2,40.678340911865234,-73.91194915771484,POINT (-73.91194915771484 40.678340911865234)
1696379,2023-12-11 05:00:00,421,Gun Hill Rd ,Bronx,metrocard,31,0,40.87785,-73.86626,POINT (-73.86626 40.87785)
7652033,2023-02-20 08:00:00,H013,Graham Av ,Brooklyn,omny,167,4,40.71456527709961,-73.94405364990234,POINT (-73.94405364990234 40.71456527709961)
1170838,2023-10-15 17:00:00,409,Spring St ,Manhattan,metrocard,94,1,40.7223,-73.99714,POINT (-73.99714 40.7223)
5025586,2024-01-27 02:00:00,403,33 St ,Manhattan,metrocard,2,0,40.746082,-73.98208,POINT (-73.98208 40.746082)
3002086,2023-12-29 09:00:00,150,155 St ,Manhattan,metrocard,7,0,40.830517,-73.94151,POINT (-73.94151 40.830517)
529520,2023-11-24 13:00:00,313,72 St ,Manhattan,metrocard,128,0,40.778454,-73.98197,POINT (-73.98197 40.778454)
6838870,2023-05-09 22:00:00,R406,East 143 St-St Mary's St ,Bronx,omny,1,0,40.808719635009766,-73.90765380859375,POINT (-73.90765380859375 40.808719635009766)
3368178,2023-03-23 06:00:00,N539A,7 Av ,Brooklyn,metrocard,98,2,40.6662712097168,-73.98030853271484,POINT (-73.98030853271484 40.6662712097168)
5664542,2023-06-11 05:00:00,A069,Brooklyn Bridge-City Hall ,Manhattan,omny,8,1,40.71324157714844,-74.00340270996094,POINT (-74.00340270996094 40.71324157714844)
6092745,2024-02-11 07:00:00,319,28 St ,Manhattan,metrocard,3,0,40.747215,-73.99336,POINT (-73.99336 40.747215)
10722096,2022-07-13 18:00:00,R215,Spring St ,Manhattan,metrocard,341,0,40.7223014831543,-73.99713897705078,POINT (-73.99713897705078 40.7223014831543)
782476,2023-10-10 07:00:00,464,Vernon Blvd-Jackson Av ,Queens,metrocard,16,2,40.742626,-73.95358,POINT (-73.95358 40.742626)
11050701,2023-03-06 16:00:00,N213,Tremont Av ,Bronx,omny,80,12,40.85041046142578,-73.90522766113281,POINT (-73.90522766113281 40.85041046142578)
1465042,2023-12-07 17:00:00,146,181 St ,Manhattan,metrocard,71,0,40.851696,-73.937965,POINT (-73.937965 40.851696)
7050758,2023-07-16 21:00:00,N128,Euclid Av ,Brooklyn,metrocard,62,4,40.67537689208984,-73.87210845947266,POINT (-73.87210845947266 40.675376892089844)
9730365,2023-05-25 21:00:00,J023,Norwood Av ,Brooklyn,metrocard,12,0,40.68141174316406,-73.88003540039062,POINT (-73.88003540039062 40.68141174316406)
3364034,2024-01-03 13:00:00,218,167 St ,Bronx,metrocard,35,0,40.83377,-73.91844,POINT (-73.91844 40.83377)
2176563,2023-10-29 19:00:00,437,145 St ,Manhattan,metrocard,2,0,40.82042,-73.93625,POINT (-73.93625 40.82042)
6199965,2024-02-12 19:00:00,66,18 Av ,Brooklyn,metrocard,19,0,40.607952,-74.00174,POINT (-74.00174 40.607952)
1395812,2023-10-18 19:00:00,36,Bay Ridge Av ,Brooklyn,metrocard,13,0,40.634968,-74.02338,POINT (-74.02338 40.634968)
724734,2023-07-29 15:00:00,N512,14 St ,Manhattan,omny,1012,326,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
7299521,2022-04-28 05:00:00,N333A,Forest Hills-71 Av ,Queens,metrocard,338,78,40.7216911315918,-73.84452056884766,POINT (-73.84452056884766 40.7216911315918)
944816,2023-11-14 09:00:00,438,135 St ,Manhattan,metrocard,77,0,40.814228,-73.94077,POINT (-73.94077 40.814228)
1918999,2023-01-15 00:00:00,N508,23 St ,Manhattan,metrocard,102,1,40.74287796020508,-73.9928207397461,POINT (-73.9928207397461 40.74287796020508)
1163440,2023-10-15 15:00:00,160,72 St ,Manhattan,omny,3,0,40.77559280395508,-73.97640991210938,POINT (-73.97640991210938 40.77559280395508)
439685,2023-10-05 08:00:00,131,Bushwick Av-Aberdeen St ,Brooklyn,metrocard,33,0,40.68283,-73.90525,POINT (-73.90525 40.68283)
4350026,2023-02-26 21:00:00,R514,Astoria Blvd ,Queens,metrocard,25,0,40.77025985717773,-73.9178466796875,POINT (-73.9178466796875 40.770259857177734)
9143393,2022-04-29 12:00:00,R421,Middletown Rd ,Bronx,metrocard,33,1,40.84386444091797,-73.83631896972656,POINT (-73.83631896972656 40.84386444091797)
5798054,2024-02-07 05:00:00,279,Sutphin Blvd-Archer Av-JFK Airport ,Queens,metrocard,20,4,40.700485,-73.80797,POINT (-73.80797 40.700485)
7365362,2024-02-29 08:00:00,621,Broadway Junction ,Brooklyn,metrocard,57,3,40.678333,-73.90532,POINT (-73.90532 40.678333)
897567,2023-10-11 18:00:00,159,81 St-Museum of Natural History ,Manhattan,omny,380,28,40.78143310546875,-73.9721450805664,POINT (-73.9721450805664 40.78143310546875)
4327970,2024-01-17 08:00:00,263,63 Dr-Rego Park ,Queens,metrocard,49,2,40.729847,-73.8616,POINT (-73.8616 40.729847)
4499442,2023-03-27 04:00:00,B021,Avenue J ,Brooklyn,omny,4,0,40.625038146972656,-73.96080017089844,POINT (-73.96080017089844 40.625038146972656)
5873009,2024-02-08 05:00:00,610,Grand Central-42 St ,Manhattan,metrocard,5,0,40.751778,-73.976845,POINT (-73.976845 40.751778)
9089837,2023-01-12 00:00:00,R532,Mets-Willets Point ,Queens,omny,5,1,40.75462341308594,-73.84562683105469,POINT (-73.84562683105469 40.75462341308594)
7336899,2024-02-28 21:00:00,192,Rockaway Blvd ,Queens,metrocard,13,0,40.680428,-73.84386,POINT (-73.84386 40.680428)
4903228,2022-09-22 01:00:00,N195,Beach 25 St ,Queens,metrocard,1,0,40.60006713867188,-73.7613525390625,POINT (-73.7613525390625 40.600067138671875)
2619997,2023-12-23 21:00:00,66,18 Av ,Brooklyn,metrocard,9,0,40.607952,-74.00174,POINT (-74.00174 40.607952)
153744,2023-11-19 07:00:00,297,215 St ,Manhattan,metrocard,2,0,40.869446,-73.915276,POINT (-73.915276 40.869446)
461373,2023-11-07 13:00:00,51,Kings Hwy ,Brooklyn,metrocard,42,5,40.60867,-73.95773,POINT (-73.95773 40.60867)
4375097,2023-09-23 16:00:00,R514,Astoria Blvd ,Queens,metrocard,114,1,40.77025985717773,-73.9178466796875,POINT (-73.9178466796875 40.770259857177734)
6103539,2024-02-11 11:00:00,190,80 St ,Queens,metrocard,3,0,40.67937,-73.85899,POINT (-73.85899 40.67937)
65782,2023-11-17 20:00:00,386,Mt Eden Av ,Bronx,metrocard,1,0,40.844433,-73.91469,POINT (-73.91469 40.844433)
9307776,2022-11-23 08:00:00,R285,Mt Eden Av ,Bronx,omny,84,0,40.84443283081055,-73.91468811035156,POINT (-73.91468811035156 40.84443283081055)
2181225,2023-10-29 21:00:00,455,69 St ,Queens,metrocard,7,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
6064123,2022-08-08 02:00:00,R116,Chambers St ,Manhattan,metrocard,1,0,40.715476989746094,-74.00926971435547,POINT (-74.00926971435547 40.715476989746094)
647635,2023-11-10 01:00:00,627,Franklin Av ,Brooklyn,metrocard,3,0,40.68138,-73.95685,POINT (-73.95685 40.68138)
2238511,2023-12-18 16:00:00,TRAM2,RI Tramway ,Manhattan,metrocard,62,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
8031023,2022-10-26 17:00:00,N100,High St ,Brooklyn,metrocard,456,4,40.699337005615234,-73.99053192138672,POINT (-73.99053192138672 40.699337005615234)
2091653,2023-12-16 12:00:00,352,New Lots Av ,Brooklyn,metrocard,6,1,40.666237,-73.88408,POINT (-73.88408 40.666237)
5508443,2024-02-02 21:00:00,210,Norwood-205 St ,Bronx,metrocard,6,0,40.87481,-73.87885,POINT (-73.87885 40.87481)
45456,2022-02-14 14:00:00,R170,103 St ,Manhattan,metrocard,328,5,40.79944610595703,-73.96837615966797,POINT (-73.96837615966797 40.79944610595703)
4642167,2022-07-23 05:00:00,D015,Avenue U ,Brooklyn,omny,6,1,40.59747314453125,-73.97913360595703,POINT (-73.97913360595703 40.59747314453125)
5700235,2022-09-09 14:00:00,R330,Burke Av ,Bronx,metrocard,70,0,40.87135696411133,-73.8671646118164,POINT (-73.8671646118164 40.87135696411133)
3998351,2024-01-12 12:00:00,152,135 St ,Manhattan,metrocard,26,0,40.817894,-73.94765,POINT (-73.94765 40.817894)
3179270,2023-12-31 23:00:00,64,71 St ,Brooklyn,metrocard,2,0,40.61959,-73.99886,POINT (-73.99886 40.61959)
5182291,2024-01-29 12:00:00,355,Winthrop St ,Brooklyn,omny,1,0,40.65665,-73.9502,POINT (-73.9502 40.65665)
275974,2023-05-25 00:00:00,N139,111 St ,Queens,metrocard,2,0,40.684329986572266,-73.83216094970703,POINT (-73.83216094970703 40.684329986572266)
3010623,2023-02-02 17:00:00,E005,55 St ,Brooklyn,omny,50,0,40.63143539428711,-73.99547576904297,POINT (-73.99547576904297 40.63143539428711)
6377660,2022-03-02 13:00:00,N420B,Clinton-Washington Avs ,Brooklyn,omny,75,1,40.688087463378906,-73.96684265136719,POINT (-73.96684265136719 40.688087463378906)
8539162,2023-08-26 08:00:00,B024,Kings Hwy ,Brooklyn,omny,161,30,40.60866928100586,-73.95773315429688,POINT (-73.95773315429688 40.60866928100586)
466464,2023-10-05 16:00:00,374,E 143 St-St Mary's St ,Bronx,omny,57,0,40.808719635009766,-73.90765380859375,POINT (-73.90765380859375 40.808719635009766)
4557423,2022-09-02 07:00:00,N555,Avenue N ,Brooklyn,metrocard,141,2,40.61513900756836,-73.97419738769531,POINT (-73.97419738769531 40.61513900756836)
2035524,2023-12-15 16:00:00,36,Bay Ridge Av ,Brooklyn,metrocard,12,2,40.634968,-74.02338,POINT (-74.02338 40.634968)
7781438,2022-10-13 02:00:00,H015,Grand St ,Brooklyn,metrocard,5,1,40.7119255065918,-73.94066619873047,POINT (-73.94066619873047 40.7119255065918)
143416,2023-10-01 06:00:00,42,Prospect Park ,Brooklyn,omny,8,0,40.66161346435547,-73.96224975585938,POINT (-73.96224975585938 40.66161346435547)
2820216,2023-12-26 20:00:00,107,Broad St ,Manhattan,metrocard,3,0,40.706474,-74.011055,POINT (-74.011055 40.706474)
676441,2023-11-10 11:00:00,418,233 St ,Bronx,metrocard,8,2,40.893192,-73.857475,POINT (-73.857475 40.893192)
11031586,2022-10-27 22:00:00,N213,Tremont Av ,Bronx,omny,8,1,40.85041046142578,-73.90522766113281,POINT (-73.90522766113281 40.85041046142578)
1916278,2023-10-26 04:00:00,255,169 St ,Queens,metrocard,1,0,40.71047,-73.7936,POINT (-73.7936 40.71047)
921645,2023-10-12 04:00:00,48,Avenue H ,Brooklyn,metrocard,2,0,40.62927,-73.96164,POINT (-73.96164 40.62927)
1413682,2023-10-19 01:00:00,310,96 St ,Manhattan,metrocard,7,0,40.79392,-73.97232,POINT (-73.97232 40.79392)
4907738,2022-10-17 15:00:00,N195,Beach 25 St ,Queens,metrocard,42,0,40.60006713867188,-73.7613525390625,POINT (-73.7613525390625 40.600067138671875)
6785627,2022-03-22 15:00:00,N003,Dyckman St ,Manhattan,metrocard,248,3,40.8654899597168,-73.9272689819336,POINT (-73.9272689819336 40.8654899597168)
2925723,2023-12-28 09:00:00,91,Alabama Av ,Brooklyn,metrocard,4,0,40.67699,-73.89865,POINT (-73.89865 40.67699)
4420026,2022-07-02 21:00:00,R610,Atlantic Av-Barclays Ctr ,Brooklyn,metrocard,472,9,40.6844596862793,-73.97689056396484,POINT (-73.97689056396484 40.6844596862793)
5870058,2023-06-19 05:00:00,H041,Canarsie-Rockaway Pkwy ,Brooklyn,metrocard,49,1,40.64665222167969,-73.90184783935547,POINT (-73.90184783935547 40.64665222167969)
147209,2023-08-27 03:00:00,R529,103 St-Corona Plaza ,Queens,omny,19,0,40.7498664855957,-73.86270141601562,POINT (-73.86270141601562 40.7498664855957)
5767866,2024-02-06 17:00:00,59,9 Av ,Brooklyn,metrocard,5,1,40.646294,-73.99432,POINT (-73.99432 40.646294)
1987490,2023-12-15 01:00:00,208,Beach 25 St ,Queens,omny,1,0,40.600067,-73.76135,POINT (-73.76135 40.600067)
3371150,2024-01-03 15:00:00,283,Greenpoint Av ,Brooklyn,metrocard,39,0,40.731354,-73.95445,POINT (-73.95445 40.731354)
6645081,2024-02-19 06:00:00,357,Beverly Rd ,Brooklyn,omny,44,0,40.6451,-73.94896,POINT (-73.94896 40.6451)
10403723,2023-03-25 12:00:00,N122,Rockaway Av ,Brooklyn,omny,61,0,40.678340911865234,-73.91194915771484,POINT (-73.91194915771484 40.678340911865234)
153326,2022-12-03 00:00:00,R529,103 St-Corona Plaza ,Queens,metrocard,43,2,40.7498664855957,-73.86270141601562,POINT (-73.86270141601562 40.7498664855957)
40998,2023-11-17 13:00:00,79,86 St ,Brooklyn,metrocard,13,3,40.59272,-73.97823,POINT (-73.97823 40.59272)
8269191,2023-06-03 12:00:00,N002A,Inwood-207 St ,Manhattan,omny,116,8,40.868072509765625,-73.9198989868164,POINT (-73.9198989868164 40.868072509765625)
